FACILITY_TYPE,EXTERNAL_FACILITY_ID,FACILITY_NAME,SHORT_NAME,DESCRIPTION,LAT_MIN,LAT_MAX,LON_MIN,LON_MAX,METRIC:MMI:GREEN,METRIC:MMI:YELLOW,METRIC:MMI:RED,ATTR:CD,ATTR:Main,ATTR:TBMPage
"STRUCTURE","100156","LANDSCAPE MEDIAN ISLAND","","10257  SANTA MONICA BL---LOS ANGELES---90025",34.0595,34.0595,-118.421439,-118.421439,1,5,7,0,,
"STRUCTURE","100157","LANDSCAPE MEDIAN ISLAND","","10260  VALLEY CIRCLE BL---CHATSWORTH---91311",34.256485,34.256485,-118.612982,-118.612982,1,5,7,0,ND,
"STRUCTURE","100158","LANDSCAPE MEDIAN ISLAND","","10275  LARWIN AV---CHATSWORTH---91311",34.257299,34.257299,-118.614736,-118.614736,1,5,7,0,ND,
"STRUCTURE","100159","LANDSCAPE MEDIAN ISLAND","","10280  SEPULVEDA BL---SEPULVEDA---91345",34.256917,34.256917,-118.46716,-118.46716,1,5,7,0,ND,
"STRUCTURE","100160","PICO-UNION BRANCH LIBRARY","","1030 S ALVARADO ST---LOS ANGELES---90006",34.050841,34.050841,-118.280236,-118.280236,1,5,7,1,SD,634B4
"STRUCTURE","100161","LANDSCAPE MEDIAN ISLAND","","10300 S BROADWAY---LOS ANGELES---90003",33.942723,33.942723,-118.278061,-118.278061,1,5,7,0,,
"STRUCTURE","100162","LANDSCAPE MEDIAN ISLAND","","10316  LARWIN AV---CHATSWORTH---91311",34.257921,34.257921,-118.614048,-118.614048,1,5,7,ND,499 H4
"STRUCTURE","100163","LANDSCAPE MEDIAN ISLAND","","10316  LARWIN AV---CHATSWORTH---91311",34.257921,34.257921,-118.614048,-118.614048,1,5,7,0,ND,499H4
"STRUCTURE","100164","OAKWOOD RECREATION CENTER","","1032  7TH AV---VENICE---90291",33.995503,33.995503,-118.464902,-118.464902,1,5,7,11,ND,671H5
"STRUCTURE","100165","STM/ ST LIGHTING","","1032 1/2 GAYLEY AV---LOS ANGELES---90049",34.061424,34.061424,-118.447288,-118.447288,1,5,7,5,SD,632A3
"STRUCTURE","100166","MEDIAN ISLAND IRRIGATION","","10320  RIVERSIDE DR---LOS ANGELES---91602",34.152142,34.152142,-118.355807,-118.355807,1,5,7,4,ND,563C4
"STRUCTURE","100167","HOOVER REC CENTER","","1033 W 25TH ST---LOS ANGELES---90007",34.032927,34.032927,-118.283049,-118.283049,1,5,7,1,SD,634B7
"STRUCTURE","100168","LANDSCAPE MEDIAN ISLAND","","10330  AVALON BL---LOS ANGELES---90003",33.942626,33.942626,-118.264784,-118.264784,1,5,7,0,SD,531D7
"STRUCTURE","100169","BRIARWOOD PARK","","10331  BRIARWOOD DR------90077",34.118285,34.118285,-118.444919,-118.444919,1,5,7,5,ND,592A2
"STRUCTURE","100170","NON-STRUCTURAL SERVICE","","10340 S BROADWAY---LOS ANGELES---90003",33.942435,33.942435,-118.278004,-118.278004,1,5,7,0,SD,
"STRUCTURE","100171","REC & PARKS SERVICE","","1035 W 25TH ST---LOS ANGELES---90007",34.032937,34.032937,-118.283071,-118.283071,1,5,7,0,,
"STRUCTURE","100172","REC & PARKS SERVICE","","10350  PICO BL---LOS ANGELES---90064",34.047252,34.047252,-118.415326,-118.415326,1,5,7,0,,
"STRUCTURE","100173","LANDSCAPE MEDIAN ISLAND","","10353  KEY WEST AV---NORTHRIDGE---91326",34.277138,34.277138,-118.552227,-118.552227,1,5,7,0,ND,
"STRUCTURE","100174","WESTWOOD VILLAGE PARKING STRUCTURE-VACANT RETAIL SPACE-STE C","","1036  BROXTON AV---LOS ANGELES---90024",34.061947,34.061947,-118.446424,-118.446424,1,5,7,5,ND,632A3
"STRUCTURE","100175","WESTWOOD VILLAGE PARKING STRUCTURE-VACANT RETAIL SPACE-STE B","","1036  BROXTON AV---LOS ANGELES---90024",34.061947,34.061947,-118.446424,-118.446424,1,5,7,5,ND,632A3
"STRUCTURE","100176","WESTWOOD VILLAGE PARKING STRUCTURE-VACANT RETAIL SPACE-STE A","","1036  BROXTON AV---LOS ANGELES---90024",34.061947,34.061947,-118.446424,-118.446424,1,5,7,5,ND,632A3
"STRUCTURE","100177","WESTWOOD VILLAGE PARKING STRUCTURE-RETAIL SPACE-STE D","","1036  BROXTON AV---LOS ANGELES---90024",34.061947,34.061947,-118.446424,-118.446424,1,5,7,5,ND,623A3
"STRUCTURE","100178","WESTWOOD VILLAGE PARKING STRUCTURE","","1036  BROXTON AV---WESTWOOD VILLAGE---90024",34.061947,34.061947,-118.446424,-118.446424,1,5,7,5,ND,632A3
"STRUCTURE","100179","LANDSCAPE MEDIAN ISLAND","","1037  MONUMENT ST---LOS ANGELES---90272",34.047494,34.047494,-118.524519,-118.524519,1,5,7,1,ND,631 A5
"STRUCTURE","100180","TENANT: L & R AUTO PARKS INC","","1039 S FIGUEROA ST---LOS ANGELES---90015",34.044289,34.044289,-118.26477,-118.26477,1,5,7,9,SD,634D5
"STRUCTURE","100181","PUMPING PLANT #33","","104  CHAUTAUQUA BL---PACIFIC PALISADES---90272",34.03045,34.03045,-118.518079,-118.518079,1,5,7,11,ND,631B7
"STRUCTURE","100182","LANDSCAPE MEDIAN ISLAND","","104 S FIGUEROA ST---LOS ANGELES---90012",34.057581,34.057581,-118.251955,-118.251955,1,5,7,0,,
"STRUCTURE","100183","DEVONSHIRE/ARLETA PARK","","10400  ARLETA AV---ARLETA---91331",34.25698,34.25698,-118.441809,-118.441809,1,5,7,7,ND,502B4
"STRUCTURE","100184","HANSEN DAM GOLF COURSE/PARK","","10400  GLENOAKS BL---PACOIMA---91331",34.259133,34.259133,-118.396051,-118.396051,1,5,7,7,ND,502G4
"STRUCTURE","100185","MASON PARK","","10400  MASON AV---CHATSWORTH---91311",34.259456,34.259456,-118.579687,-118.579687,1,5,7,12,ND,500D4
"STRUCTURE","100186","NORTHRIDGE BASEBALL ASSOC.","","10400  WILBUR AV---NORTHRIDGE---91326",34.26144,34.26144,-118.544819,-118.544819,1,5,7,12,,500H4
"STRUCTURE","100187","GRAN.HLLS/NTHRDGE SR.CITIZEN'S CTR","","10400  ZELZAH AV---GRANADA HILLS---91344",34.26129,34.26129,-118.523359,-118.523359,1,5,7,12,ND,501A4
"STRUCTURE","100188","REC & PARKS SERVICE","","10404  GLENOAKS BL------91352",34.25538,34.25538,-118.393399,-118.393399,1,5,7,0,,
"STRUCTURE","100189","LANDSCAPE MEDIAN ISLAND","","10405  VENICE BL---LOS ANGELES---90034",34.020501,34.020501,-118.404187,-118.404187,1,5,7,0,,
"STRUCTURE","100190","NON-STRUCTURAL SERVICE","","10410  WHITE OAK AV---GRANADA HILLS---91344",34.259852,34.259852,-118.519452,-118.519452,1,5,7,0,ND,
"STRUCTURE","100191","REC & PARKS SERVICE","","10420 S VERMONT AV---LOS ANGELES---90044",33.941942,33.941942,-118.291421,-118.291421,1,5,7,0,,
"STRUCTURE","100192","PORTER RANCH PARK","","10421  TUNNEY AV---NORTHRIDGE---91326",34.258942,34.258942,-118.557618,-118.557618,1,5,7,12,ND,500F4
"STRUCTURE","100193","REC & PARKS SERVICE","","10422 S VERMONT AV---LOS ANGELES---90044",33.941914,33.941914,-118.29142,-118.29142,1,5,7,0,,
"STRUCTURE","100194","LANDSCAPE MEDIAN ISLAND","","1043  AMALFI DR---PACIFIC PALISADES---90272",34.046972,34.046972,-118.509538,-118.509538,1,5,7,11,ND,631C5
"STRUCTURE","100195","LANDSCAPE MEDIAN ISLAND","","10431  TAMPA AV---NORTHRIDGE---91326",34.25874,34.25874,-118.554179,-118.554179,1,5,7,0,ND,
"STRUCTURE","100196","FIRE STATION #51","","10435 S SEPULVEDA BL---WESTCHESTER---90045",33.940787,33.940787,-118.396697,-118.396697,1,5,7,11,SD,702G4
"STRUCTURE","100197","FIRE STATION #51","","10435 S SEPULVEDA BL---WESTCHESTER---90045",33.940787,33.940787,-118.396697,-118.396697,1,5,7,11,SD,702G4
"STRUCTURE","100198","FIRE STATION #51","","10435 S SEPULVEDA BL---WESTCHESTER---90045",33.940787,33.940787,-118.396697,-118.396697,1,5,7,11,SD,702G4
"STRUCTURE","100199","LANDSCAPE MEDIAN ISLAND","","10440 S BROADWAY---LOS ANGELES---90003",33.941166,33.941166,-118.278045,-118.278045,1,5,7,0,SD,704C5
"STRUCTURE","100200","LANDSCAPE MEDIAN ISLAND","","10445  SANTA MONICA BL---LOS ANGELES---90025",34.056742,34.056742,-118.425746,-118.425746,1,5,7,0,ND,
"STRUCTURE","100201","OWNERS: SOUTHERN PACIFIC RAILRD P.D.","","1045 N RICHMOND ST---LOS ANGELES---90033",34.060653,34.060653,-118.216044,-118.216044,1,5,7,14,ND,635A2
"STRUCTURE","100202","LANDSCAPE MEDIAN ISLAND","","10450  CHANDLER BL---VAN NUYS---91401",34.1683,34.1683,-118.413799,-118.413799,1,5,7,0,ND,
"STRUCTURE","100203","REC & PARKS SERVICE","","10450  PICO BL---LOS ANGELES---90064",34.045526,34.045526,-118.418184,-118.418184,1,5,7,0,,
"STRUCTURE","100204","HOWARD FINN PARK","","10451  IRMA ST---TUJUNGA---91042",34.259208,34.259208,-118.300967,-118.300967,1,5,7,2,ND,503H4
"STRUCTURE","100205","NON-STRUCTURAL SERVICE","","10451  WHITE OAK AV---GRANADA HILLS---91344",34.260886,34.260886,-118.519835,-118.519835,1,5,7,0,ND,
"STRUCTURE","100206","LANDSCAPE MEDIAN ISLAND","","10455  TAMPA AV---NORTHRIDGE---91326",34.25874,34.25874,-118.554179,-118.554179,1,5,7,0,ND,
"STRUCTURE","100207","LANDSCAPE MEDIAN ISLAND","","10455 1/2 SANTA MONICA BL---LOS ANGELES---90025",34.056585,34.056585,-118.425968,-118.425968,1,5,7,0,ND,
"STRUCTURE","100208","LANDSCAPE MEDIAN ISLAND","","1046  OAK GROVE DR------90041",34.132925,34.132925,-118.19077,-118.19077,1,5,7,0,,
"STRUCTURE","100209","RANCHO PARK GOLF COURSE","","10460 W PICO BL---RANCHO PARK---90064",34.045427,34.045427,-118.41855,-118.41855,1,5,7,5,SD,632F4
"STRUCTURE","100210","OWNERS: SOUTHERN PACIFIC RAILRD P.D.","","1049 N RICHMOND ST---LOS ANGELES---90033",34.060706,34.060706,-118.216044,-118.216044,1,5,7,14,ND,635A2
"STRUCTURE","100211","PAN PACIFIC PARK","","105 S GARDNER ST---HANCOCK PARK---90036",34.07342,34.07342,-118.353341,-118.353341,1,5,7,4,SD,633C1
"STRUCTURE","100212","PARKING","","105 S MAIN ST---LOS ANGELES---90012",34.052138,34.052138,-118.243689,-118.243689,1,5,7,9,SD,634G4
"STRUCTURE","100213","COMMUNICATION SITE","","1050  MONTECITO CI---MONTECITO HEIGHTS---90031",34.086236,34.086236,-118.203043,-118.203043,1,5,7,14,ND,595B4
"STRUCTURE","100214","LANDSCAPED AREA AROUND GUARDRAIL","","1050 E E ST---WILMINGTON---90744",33.775936,33.775936,-118.250008,-118.250008,1,5,7,15,SD,794E7
"STRUCTURE","100215","LANDSCAPE MEDIAN ISLAND","","10500  CHANDLER BL---VAN NUYS---91401",34.1683,34.1683,-118.413799,-118.413799,1,5,7,0,ND,
"STRUCTURE","100216","REC & PARKS SERVICE","","10500  MASON AV---CHATSWORTH---91311",34.260975,34.260975,-118.579697,-118.579697,1,5,7,12,ND,
"STRUCTURE","100217","LANDSCAPE MEDIAN ISLAND","","10500 S BROADWAY---LOS ANGELES---90003",33.940931,33.940931,-118.278042,-118.278042,1,5,7,0,,
"STRUCTURE","100218","PUMPING PLANT #5","","1051  SAN PASCUAL AV---HIGHLAND PARK---90042",34.121452,34.121452,-118.168402,-118.168402,1,5,7,14,ND,595F1
"STRUCTURE","100219","LANDSCAPE MEDIAN ISLAND","","10510  LARWIN AV---CHATSWORTH---91311",34.261339,34.261339,-118.613545,-118.613545,1,5,7,0,ND,
"STRUCTURE","100220","DRUM BARRACKS MUSEUM","","1052 N BANNING BL---WILMINGTON---90744",33.784137,33.784137,-118.258095,-118.258095,1,5,7,15,SD,794E5
"STRUCTURE","100221","REC & PARKS SERVICE","","10520  PETIT AV------91344",34.261676,34.261676,-118.49781,-118.49781,1,5,7,0,,
"STRUCTURE","100222","REC & PARKS SERVICE","","10525  SHERMAN GROVE AV---SUNLAND---91040",34.260507,34.260507,-118.320275,-118.320275,1,5,7,2,ND,
"STRUCTURE","100223","LANDSCAPE MEDIAN ISLAND","","10525  VENICE BL---LOS ANGELES---90034",34.019827,34.019827,-118.405406,-118.405406,1,5,7,0,,
"STRUCTURE","100224","LANDSCAPE MEDIAN ISLAND","","10526  VENICE BL---LOS ANGELES---90034",34.030236,34.030236,-118.396596,-118.396596,1,5,7,0,,
"STRUCTURE","100225","DUBNOFF CENTER","","10526  VICTORY BL---LOS ANGELES---91606",34.184926,34.184926,-118.36032,-118.36032,1,5,7,4,ND,533B3
"STRUCTURE","100226","DRUM BARRACKS PARK","","1053  CARY AV---WILMINGTON---90744",33.783884,33.783884,-118.257408,-118.257408,1,5,7,15,SD,794E6
"STRUCTURE","100227","LANDSCAPE MEDIAN ISLAND","","10540 S BROADWAY------90003",33.940637,33.940637,-118.277973,-118.277973,1,5,7,0,,
"STRUCTURE","100228","DRUM BARRACKS MUSEUM","","1055  CARY AV---WILMINGTON---90744",33.783912,33.783912,-118.25741,-118.25741,1,5,7,15,SD,794E5
"STRUCTURE","100229","MAYOR'S CHARTER REFORM COMMISSION-LEASED OFFICE","","1055  WILSHIRE BL---LOS ANGELES---90017",34.052273,34.052273,-118.26283,-118.26283,1,5,7,SD,634D4
"STRUCTURE","100230","FIRE STATION #92","","10556 W PICO BL---RANCHO PARK---90064",34.04419,34.04419,-118.420482,-118.420482,1,5,7,5,ND,632D6
"STRUCTURE","100231","LANDSCAPE MEDIAN ISLAND","","10585  TAMPA AV---NORTHRIDGE---91326",34.25874,34.25874,-118.554179,-118.554179,1,5,7,0,ND,
"STRUCTURE","100232","LANDSCAPE MEDIAN ISLAND","","10590  OLYMPIC BL---LOS ANGELES---90064",34.048146,34.048146,-118.424195,-118.424195,1,5,7,0,SD,632F3
"STRUCTURE","100233","REC & PARKS SERVICE","","10600  GLENOAKS BL------91331",34.262241,34.262241,-118.399117,-118.399117,1,5,7,0,,
"STRUCTURE","100234","NON-STRUCTURAL SERVICE","","10600  OLYMPIC BL---LOS ANGELES---90064",34.047931,34.047931,-118.424655,-118.424655,1,5,7,0,,
"STRUCTURE","100235","WEDDINGTON PARK SOUTH","","10600  VALLEY HEART DR---NORTH HOLLYWOOD---91602",34.144023,34.144023,-118.366207,-118.366207,1,5,7,4,ND,563A5
"STRUCTURE","100236","PUMPING PLANT #50","","10600 S SEPULVEDA BL---WESTCHESTER---90045",33.932749,33.932749,-118.396096,-118.396096,1,5,7,11,SD,501G3
"STRUCTURE","100237","SEPULVEDA TUNNEL","","10601 S SEPULVEDA BL---WESTCHESTER---90045",33.941318,33.941318,-118.396647,-118.396647,1,5,7,6,SD,702G6
"STRUCTURE","100238","SEPULVEDA BLVD AIRPORT TUNNEL","","10601 S SEPULVEDA BL---WESTCHESTER---90045",33.941318,33.941318,-118.396647,-118.396647,1,5,7,6,SD,702G6
"STRUCTURE","100239","LANDSCAPE MEDIAN ISLAND","","10601 S SEPULVEDA BL---WESTCHESTER---90045",33.941318,33.941318,-118.396647,-118.396647,1,5,7,0,,
"STRUCTURE","100240","WATTS TOWER CULTURAL CENTER","","10614  GRAHAM AV---WATTS---90002",33.939627,33.939627,-118.242607,-118.242607,1,5,7,15,SD,704F5
"STRUCTURE","100241","WATTS TOWER CULTURAL CENTER","","10616  GRAHAM AV---WATTS---90002",33.939608,33.939608,-118.242608,-118.242608,1,5,7,15,SD,704F5
"STRUCTURE","100242","WATTS TOWER CULTURAL CENTER","","10620  GRAHAM AV---WATTS---90002",33.93957,33.93957,-118.242611,-118.242611,1,5,7,15,SD,704F5
"STRUCTURE","100243","WATTS TOWER CULTURAL CENTER","","10624  GRAHAM AV---WATTS---90002",33.939532,33.939532,-118.242614,-118.242614,1,5,7,15,SD,704F5
"STRUCTURE","100244","LANDSCAPE MEDIAN ISLAND","","10628  SANTA MONICA BL---LOS ANGELES---90025",34.053,34.053,-118.430137,-118.430137,1,5,7,0,,
"STRUCTURE","100245","STREET LIGHTING BUILDING","","10633 S SEPULVEDA BL---WESTCHESTER---90045",33.941215,33.941215,-118.396649,-118.396649,1,5,7,6,SD,702G6
"STRUCTURE","100246","GRANADA HILLS BRANCH LIBRARY","","10640  PETIT AV---GRANADA HILLS---91344",34.263824,34.263824,-118.497781,-118.497781,1,5,7,12,ND,501D3
"STRUCTURE","100247","LANDSCAPE MEDIAN ISLAND","","10640 S BROADWAY------90003",33.939721,33.939721,-118.277994,-118.277994,1,5,7,0,,
"STRUCTURE","100248","NON-STRUCTURAL SERVICE","","1065  DEGNAN BL------90008",34.01763,34.01763,-118.330039,-118.330039,1,5,7,0,,
"STRUCTURE","100249","VERDUGO HILLS HIGH SCHOOL","","10654  IRMA AV---VERDUGO HILLS---91042",34.262253,34.262253,-118.300613,-118.300613,1,5,7,2,ND,503J4
"STRUCTURE","100250","LANDSCAPE MEDIAN ISLAND","","1066 W 30TH ST---LOS ANGELES---90007",34.027288,34.027288,-118.286346,-118.286346,1,5,7,0,,
"STRUCTURE","100251","LANDSCAPE MEDIAN ISLAND","","10682  ARLETA AV---SAN FERNANDO---91345",34.264713,34.264713,-118.449036,-118.449036,1,5,7,0,ND,
"STRUCTURE","100252","REC & PARKS SERVICE","","10690  VALLEY HEART DR---STUDIO CITY---91604",34.141205,34.141205,-118.363551,-118.363551,1,5,7,0,,
"STRUCTURE","100253","LANDSCAPE MEDIAN ISLAND","","10690  ZELZAH AV---GRANADA HILLS---91344",34.263989,34.263989,-118.523326,-118.523326,1,5,7,0,ND,
"STRUCTURE","100254","LANDSCAPE MEDIAN ISLAND","","107 N FIGUEROA ST---LOS ANGELES---90012",34.057937,34.057937,-118.251968,-118.251968,1,5,7,0,SD,634F3
"STRUCTURE","100255","FIRE STATION #71","","107 S BEVERLY GLEN BL---BEVERLY HILLS---90024",34.063862,34.063862,-118.440526,-118.440526,1,5,7,5,ND,592C7
"STRUCTURE","100256","LANDSCAPE MEDIAN ISLAND","","10700  CANOGA AV---CHATSWORTH---91311",34.264556,34.264556,-118.597188,-118.597188,1,5,7,0,ND,500B5
"STRUCTURE","100257","LANDSCAPE MEDIAN ISLAND","","10700 S BROADWAY---LOS ANGELES---90061",33.939101,33.939101,-118.27805,-118.27805,1,5,7,0,,
"STRUCTURE","100258","REC & PARKS SERVICE","","10701  TAMPA AV---NORTHRIDGE---91326",34.26931,34.26931,-118.555289,-118.555289,1,5,7,0,,
"STRUCTURE","100259","GRAPE STREET POCKET PARK","","10726 S GRAPE ST---WATTS---90059",33.938559,33.938559,-118.236799,-118.236799,1,5,7,15,SD,704H5
"STRUCTURE","100260","PAXTON PARK & RECREATION CENTER","","10730  LAUREL CANYON BL---PACOIMA---91331",34.265382,34.265382,-118.438902,-118.438902,1,5,7,7,ND,502B3
"STRUCTURE","100261","PAXTON PARK & RECREATION CTR","","10731  LAUREL CANYON BL---PACOIMA---91331",34.265206,34.265206,-118.439149,-118.439149,1,5,7,7,ND,502B3
"STRUCTURE","100262","RECREATION PARK SERVICE","","10732  LAUREL CANYON BL---PACOIMA---91331",34.265407,34.265407,-118.438929,-118.438929,1,5,7,7,ND,502B3
"STRUCTURE","100263","PAXTON PARK & RECREATION CENTER","","10736  LAUREL CANYON BL---PACOIMA---91331",34.265458,34.265458,-118.438982,-118.438982,1,5,7,7,ND,502B3
"STRUCTURE","100264","LANDSCAPE MEDIAN ISLAND","","10737  VENICE BL---LOS ANGELES---90034",34.01836,34.01836,-118.408046,-118.408046,1,5,7,0,,
"STRUCTURE","100265","LANDSCAPE MEDIAN ISLAND","","1074 W 30TH ST---LOS ANGELES---90007",34.027288,34.027288,-118.286483,-118.286483,1,5,7,0,,
"STRUCTURE","100266","LANDSCAPE MEDIAN ISLAND","","10740 S BROADWAY------90061",33.938806,33.938806,-118.277994,-118.277994,1,5,7,0,,
"STRUCTURE","100267","LANDSCAPE MEDIAN ISLAND","","1075  SUMMERLAND AV---SAN PEDRO---90731",33.747438,33.747438,-118.300433,-118.300433,1,5,7,0,,
"STRUCTURE","100268","LANDSCAPE MEDIAN ISLAND","","10750  SANTA MONICA BL---LOS ANGELES---90025",34.050913,34.050913,-118.433076,-118.433076,1,5,7,0,,
"STRUCTURE","100269","REC & PARKS SERVICE","","10750  VALLEY HEART DR---STUDIO CITY---91604",34.141861,34.141861,-118.365361,-118.365361,1,5,7,0,,
"STRUCTURE","100270","LANDSCAPE MEDIAN ISLAND","","10760  SANTA MONICA BL---LOS ANGELES---90025",34.050591,34.050591,-118.43362,-118.43362,1,5,7,0,,
"STRUCTURE","100271","WEDDINGTON PARK","","10773  BLUFFSIDE DR---STUDIO CITY---91604",34.140787,34.140787,-118.362859,-118.362859,1,5,7,4,ND,563A5
"STRUCTURE","100272","WEDDINGTON PARK","","10775  BLUFFSIDE DR---STUDIO CITY---91604",34.140774,34.140774,-118.362872,-118.362872,1,5,7,4,ND,563A5
"STRUCTURE","100273","REC & PARKS SERVICE","","10781  BLUFFSIDE DR------91604",34.140736,34.140736,-118.36291,-118.36291,1,5,7,0,,
"STRUCTURE","100274","LANDSCAPE MEDIAN ISLAND","","10785  TAMPA AV---NORTHRIDGE---91326",34.26931,34.26931,-118.555289,-118.555289,1,5,7,ND,500 F1
"STRUCTURE","100275","LANDSCAPE MEDIAN ISLAND","","10785  TAMPA AV---NORTHRIDGE---91326",34.26931,34.26931,-118.555289,-118.555289,1,5,7,0,ND,500F1
"STRUCTURE","100276","LANDSCAPE MEDIAN ISLAND","","10786  CANOGA AV---CHATSWORTH---91311",34.266039,34.266039,-118.597143,-118.597143,1,5,7,0,ND,500B5
"STRUCTURE","100277","NON-STRUCTURAL SERVICE","","10799  McKINLEY AV---LOS ANGELES---90002",33.93925,33.93925,-118.260859,-118.260859,1,5,7,0,,
"STRUCTURE","100278","FIRE DEPT SHOPS & STORES","","108 N AVENUE 19---LINCOLN HEIGHTS---90031",34.06946,34.06946,-118.216039,-118.216039,1,5,7,1,ND,594J6
"STRUCTURE","100279","FIRE STATION #3","","108 N FREMONT AV---LOS ANGELES---90012",34.058433,34.058433,-118.252893,-118.252893,1,5,7,9,SD,634F4
"STRUCTURE","100280","PARKING","","108 W 1ST ST---LOS ANGELES---90012",34.052239,34.052239,-118.24367,-118.24367,1,5,7,9,SD,634G4
"STRUCTURE","100281","LANDSCAPE MEDIAN ISLAND","","10800  CHANDLER BL---VAN NUYS---91401",34.1683,34.1683,-118.413799,-118.413799,1,5,7,0,ND,
"STRUCTURE","100282","WEDDINGTON PARK & REC CENTER","","10800  VALLEY HEART DR---STUDIO CITY---91604",34.14248,34.14248,-118.365809,-118.365809,1,5,7,4,ND,563 A5
"STRUCTURE","100283","N.HOLLYWOOD SEWER MAINT YARD","","10801  CHANDLER BL---NORTH HOLLYWOOD---91601",34.168823,34.168823,-118.364912,-118.364912,1,5,7,4,ND,563B2
"STRUCTURE","100284","N.HOLLYWOOD SEWER MAINT YARD","","10801  CHANDLER BL---NORTH HOLLYWOOD---91601",34.168823,34.168823,-118.364912,-118.364912,1,5,7,4,ND,563B2
"STRUCTURE","100285","N.HOLLYWOOD SEWER MAINT YARD","","10801  CHANDLER BL---NORTH HOLLYWOOD---91601",34.168823,34.168823,-118.364912,-118.364912,1,5,7,4,ND,563B2
"STRUCTURE","100286","N.HOLLYWOOD SEWER MAINT YARD","","10801  CHANDLER BL---NORTH HOLLYWOOD---91601",34.168823,34.168823,-118.364912,-118.364912,1,5,7,4,ND,563B2
"STRUCTURE","100287","WATTS MODEL CITIES CHILD CENTER","","10806 S CENTRAL AV---WATTS---90059",33.9375,33.9375,-118.254107,-118.254107,1,5,7,15,SD,704E5
"STRUCTURE","100288","LANDSCAPE MEDIAN ISLAND","","10809  TAMPA AV---NORTHRIDGE---91326",34.26931,34.26931,-118.555289,-118.555289,1,5,7,0,ND,
"STRUCTURE","100289","N HOLLYWOOD-STUDIO CITY","","10811  CHANDLER BL---NORTH HOLLYWOOD---91601",34.168822,34.168822,-118.365369,-118.365369,1,5,7,4,ND,563A2
"STRUCTURE","100290","N HOLLYWOOD-STUDIO CITY","","10811  CHANDLER BL---NORTH HOLLYWOOD---91601",34.168822,34.168822,-118.365369,-118.365369,1,5,7,4,ND,563A2
"STRUCTURE","100291","FIRE STATION #64","","10811 S MAIN ST---LOS ANGELES---90061",33.938131,33.938131,-118.274014,-118.274014,1,5,7,15,SD,704D6
"STRUCTURE","100292","BROWNSCREEK BIKE TRAIL","","10815  VARIEL AV---CHATSWORTH---91311",34.267012,34.267012,-118.593074,-118.593074,1,5,7,12,ND,500B6
"STRUCTURE","100293","LANDSCAPE MEDIAN ISLAND","","10816  SANTA MONICA BL---LOS ANGELES---90025",34.049898,34.049898,-118.434973,-118.434973,1,5,7,0,,
"STRUCTURE","100294","LANDSCAPE MEDIAN ISLAND","","10820 S BROADWAY------90061",33.93754,33.93754,-118.278097,-118.278097,1,5,7,0,,
"STRUCTURE","100295","LANDSCAPE MEDIAN ISLAND","","10825  TAMPA AV---NORTHRIDGE---91326",34.26931,34.26931,-118.555289,-118.555289,1,5,7,0,ND,500F1
"STRUCTURE","100296","BROWNSCREEK BIKE TRAIL","","10830  VARIEL AV---CHATSWORTH---91311",34.267303,34.267303,-118.592804,-118.592804,1,5,7,12,ND,500B6
"STRUCTURE","100297","LANDSCAPE MEDIAN ISLAND","","10831  VENICE BL---LOS ANGELES---90034",34.017218,34.017218,-118.409919,-118.409919,1,5,7,0,SD,672D3
"STRUCTURE","100298","WEDDINGTON PARK & REC CTR","","10844  ACAMA ST---STUDIO CITY---91602",34.145765,34.145765,-118.366211,-118.366211,1,5,7,4,ND,563B5
"STRUCTURE","100299","WEDDINGTOM PARK NORTH","","10844  ACAMA ST---NORTH HOLLYWOOD---91602",34.145765,34.145765,-118.366211,-118.366211,1,5,7,4,ND,563A4
"STRUCTURE","100300","LANDSCAPE MEDIAN ISLAND","","10858  CANOGA AV---CHATSWORTH---91311",34.267004,34.267004,-118.597152,-118.597152,1,5,7,0,ND,500B5
"STRUCTURE","100301","LANDSCAPE MEDIAN ISLAND","","109 E 2ND ST---SAN PEDRO---90731",33.742295,33.742295,-118.280591,-118.280591,1,5,7,0,,
